id_sentence_conll,index_phrase,index_token,form,lemma,score,annotation,phrase
fr-ud-train_00044,43,16,prêtre,prêtre,1,y,"D'un coup de pied, il le fait tomber de la main du prêtre, par terre."
fr-ud-train_00046,45,9,débutants,débutant,1,y,Le cours de dessin est il pour les débutants ?
fr-ud-train_00047,46,13,syndicat,syndicat,4,y,"Bien que cette entreprise ait été considérée comme sans espoir, le syndicat persévéra, même s'il ne pouvait payer que huit jours de recherches."
fr-ud-train_00047,46,18,il,lui,4,y,"Bien que cette entreprise ait été considérée comme sans espoir, le syndicat persévéra, même s'il ne pouvait payer que huit jours de recherches."
fr-ud-train_00049,48,1,Larry,Larry,2,y,"Larry Harlow a fait découvrir le trompettiste cubain Alfredo ""Chocolate"" Armenteros et le tromboniste Mark Weinstein, qui a co-arrangé l'album avec lui."
fr-ud-train_00049,48,7,trompettiste,trompettiste,1,y,"Larry Harlow a fait découvrir le trompettiste cubain Alfredo ""Chocolate"" Armenteros et le tromboniste Mark Weinstein, qui a co-arrangé l'album avec lui."
fr-ud-train_00049,48,9,Alfredo,Alfredo,2,y,"Larry Harlow a fait découvrir le trompettiste cubain Alfredo ""Chocolate"" Armenteros et le tromboniste Mark Weinstein, qui a co-arrangé l'album avec lui."
fr-ud-train_00049,48,16,tromboniste,tromboniste,10,y,"Larry Harlow a fait découvrir le trompettiste cubain Alfredo ""Chocolate"" Armenteros et le tromboniste Mark Weinstein, qui a co-arrangé l'album avec lui."
fr-ud-train_00049,48,17,Mark,Mark,2,y,"Larry Harlow a fait découvrir le trompettiste cubain Alfredo ""Chocolate"" Armenteros et le tromboniste Mark Weinstein, qui a co-arrangé l'album avec lui."
fr-ud-train_00050,49,14,émetteurs,émetteur,4,y,"Depuis 1986, les émissions de Radio Chine Internationale sont relayées par les émetteurs français d'Issoudun (en métropole) et de Montsinéry-Tonnegrande (en Guyane)."
fr-ud-train_00051,50,1,Englebert,Englebert,6,y,Englebert exprime son hostilité et semble soutenu par le Cardinal Mercier.
fr-ud-train_00051,50,10,Cardinal,cardinal,2,y,Englebert exprime son hostilité et semble soutenu par le Cardinal Mercier.
fr-ud-train_00051,50,11,Mercier,Mercier,2,n,Englebert exprime son hostilité et semble soutenu par le Cardinal Mercier.
fr-ud-train_00052,51,4,oncle,oncle,1,y,"Commandité par son oncle, le directeur du journal « La Tribune », la journaliste Diana Palmer se rend sur l'île de Benalla et est kidnappée par des pirates..."
fr-ud-train_00052,51,7,directeur,directeur,1,y,"Commandité par son oncle, le directeur du journal « La Tribune », la journaliste Diana Palmer se rend sur l'île de Benalla et est kidnappée par des pirates..."
fr-ud-train_00052,51,17,journaliste,journaliste,5,y,"Commandité par son oncle, le directeur du journal « La Tribune », la journaliste Diana Palmer se rend sur l'île de Benalla et est kidnappée par des pirates..."
fr-ud-train_00052,51,18,Diana,Diana,2,y,"Commandité par son oncle, le directeur du journal « La Tribune », la journaliste Diana Palmer se rend sur l'île de Benalla et est kidnappée par des pirates..."
fr-ud-train_00052,51,26,Benalla,Benalla,2,y,"Commandité par son oncle, le directeur du journal « La Tribune », la journaliste Diana Palmer se rend sur l'île de Benalla et est kidnappée par des pirates..."
fr-ud-train_00052,51,32,pirates,pirate,5,y,"Commandité par son oncle, le directeur du journal « La Tribune », la journaliste Diana Palmer se rend sur l'île de Benalla et est kidnappée par des pirates..."
fr-ud-train_00053,52,2,membre,membre,4,y,Un membre du gouvernement peut également servir de porte-parole de l'exécutif.
fr-ud-train_00053,52,5,gouvernement,gouvernement,1,y,Un membre du gouvernement peut également servir de porte-parole de l'exécutif.
fr-ud-train_00056,55,6,ingénieurs,ingénieur,79,y,Ce test intéresserait plutôt les ingénieurs qui songent à intégrer ce moteur dans leurs propres développements.
fr-ud-train_00058,57,3,Géométrie,géométrie,2,n,"Toujours en Géométrie euclidienne, on montre que dans un triangle, le centre de gravité G, l'orthocentre H, le centre du cercle circonscrit Ω, et le centre du cercle d'Euler E sont tous les quatre alignés sur une droite dite droite d'Euler du triangle, de plus ils sont en division harmonique (dans cet ordre)."
fr-ud-train_00058,57,6,on,on,1,y,"Toujours en Géométrie euclidienne, on montre que dans un triangle, le centre de gravité G, l'orthocentre H, le centre du cercle circonscrit Ω, et le centre du cercle d'Euler E sont tous les quatre alignés sur une droite dite droite d'Euler du triangle, de plus ils sont en division harmonique (dans cet ordre)."
fr-ud-train_00058,57,38,Euler,Euler,2,y,"Toujours en Géométrie euclidienne, on montre que dans un triangle, le centre de gravité G, l'orthocentre H, le centre du cercle circonscrit Ω, et le centre du cercle d'Euler E sont tous les quatre alignés sur une droite dite droite d'Euler du triangle, de plus ils sont en division harmonique (dans cet ordre)."
fr-ud-train_00058,57,51,Euler,Euler,2,y,"Toujours en Géométrie euclidienne, on montre que dans un triangle, le centre de gravité G, l'orthocentre H, le centre du cercle circonscrit Ω, et le centre du cercle d'Euler E sont tous les quatre alignés sur une droite dite droite d'Euler du triangle, de plus ils sont en division harmonique (dans cet ordre)."
fr-ud-train_00059,58,7,Président,président,3,y,"Le 27 mai 2011, le Président chargé de l'instruction au Tribunal de grande instance de Paris rend une ordonnance de non-lieu pour charges insuffisantes à l'encontre d'Yves Poey."
fr-ud-train_00059,58,32,Yves,Yves,2,y,"Le 27 mai 2011, le Président chargé de l'instruction au Tribunal de grande instance de Paris rend une ordonnance de non-lieu pour charges insuffisantes à l'encontre d'Yves Poey."
fr-ud-train_00060,59,2,habitants,habitant,1,y,Ses habitants sont appelés les Paydrets et les Paydrètes ;
fr-ud-train_00061,60,17,nombre,nombre,4,n,"Bien évidemment tous les matériaux de valeur avaient été prélevés depuis longtemps, cependant un certain nombre d'artefacts caractéristiques du viatique funéraire royal de la XVIIIe dynastie ont pu être retrouvés et dont le tombeau de Toutânkhamon livrera plus tard un ensemble quasi complet."
fr-ud-train_00061,60,29,dynastie,dynastie,1,y,"Bien évidemment tous les matériaux de valeur avaient été prélevés depuis longtemps, cependant un certain nombre d'artefacts caractéristiques du viatique funéraire royal de la XVIIIe dynastie ont pu être retrouvés et dont le tombeau de Toutânkhamon livrera plus tard un ensemble quasi complet."
fr-ud-train_00061,60,37,tombeau,tombeau,4,n,"Bien évidemment tous les matériaux de valeur avaient été prélevés depuis longtemps, cependant un certain nombre d'artefacts caractéristiques du viatique funéraire royal de la XVIIIe dynastie ont pu être retrouvés et dont le tombeau de Toutânkhamon livrera plus tard un ensemble quasi complet."
fr-ud-train_00061,60,39,Toutânkhamon,Toutânkhamon,2,y,"Bien évidemment tous les matériaux de valeur avaient été prélevés depuis longtemps, cependant un certain nombre d'artefacts caractéristiques du viatique funéraire royal de la XVIIIe dynastie ont pu être retrouvés et dont le tombeau de Toutânkhamon livrera plus tard un ensemble quasi complet."
fr-ud-train_00062,61,5,Mourinho,Mourinho,2,y,"Il a sauté sur Mourinho, en demandant à haute voix au Portugais de respecter les règles et de rester dans la zone de direction pour entraîneurs."
fr-ud-train_00062,61,14,Portugais,Portugais,4,y,"Il a sauté sur Mourinho, en demandant à haute voix au Portugais de respecter les règles et de rester dans la zone de direction pour entraîneurs."
fr-ud-train_00062,61,28,entraîneurs,entraîneur,1,y,"Il a sauté sur Mourinho, en demandant à haute voix au Portugais de respecter les règles et de rester dans la zone de direction pour entraîneurs."
fr-ud-train_00065,64,2,soldats,soldat,5,y,Les soldats pillent les maisons.
fr-ud-train_00066,65,2,secrétaire,secrétaire,1,y,"Le secrétaire général des nations Unies, Ban ki-Moon, a soulevé d'une manière claire et objective, dans son rapport publié vendredi et qui sera examiné mardi prochain par le Conseil de sécurité, l'urgence de faire face à la situation relative aux violations des droits de l'Homme au Sahara occidental."
fr-ud-train_00066,65,34,Conseil,conseil,4,y,"Le secrétaire général des nations Unies, Ban ki-Moon, a soulevé d'une manière claire et objective, dans son rapport publié vendredi et qui sera examiné mardi prochain par le Conseil de sécurité, l'urgence de faire face à la situation relative aux violations des droits de l'Homme au Sahara occidental."
fr-ud-train_00066,65,55,Homme,homme,1,y,"Le secrétaire général des nations Unies, Ban ki-Moon, a soulevé d'une manière claire et objective, dans son rapport publié vendredi et qui sera examiné mardi prochain par le Conseil de sécurité, l'urgence de faire face à la situation relative aux violations des droits de l'Homme au Sahara occidental."
fr-ud-train_00068,67,6,Conseil,conseil,4,y,"Tout en regrettant que le Conseil de sécurité ""n'assume toujours pas ses responsabilités face à la tragédie syrienne"", avec notamment le refus de la Russie et de la Chine de voter des sanctions contre Damas, il a exclu toute initiative française en dehors du cadre légal des Nations unies."
fr-ud-train_00068,67,51,cadre,cadre,1,n,"Tout en regrettant que le Conseil de sécurité ""n'assume toujours pas ses responsabilités face à la tragédie syrienne"", avec notamment le refus de la Russie et de la Chine de voter des sanctions contre Damas, il a exclu toute initiative française en dehors du cadre légal des Nations unies."
fr-ud-train_00070,69,1,Elle,lui,4,y,Elle s'est donné jusqu'à mi-août pour y réfléchir.
fr-ud-train_00071,70,39,Archimède,Archimède,2,y,"Il crée alors la vis aérienne (ou hélice ou aile tournante hélicoïde...) avec une simple vis passée au milieu de deux plaques de bois en s'inspirant du principe de la Vis d'Archimède, utilisée dès l'antiquité pour monter de l'eau."
fr-ud-train_00073,72,18,habitants,habitant,1,y,"À partir du XXIe siècle, les recensements réels des communes de moins de 10 000 habitants ont lieu tous les cinq ans."
fr-ud-train_00074,73,22,autres,autre,1,y,"Il en fut comme de tout ce qu'il avait fait jusqu'alors : les uns s'en édifièrent, les autres s'en scandalisèrent."
fr-ud-train_00075,74,2,équipe,équipe,1,y,L'équipe la mieux classée dispute le premier match à domicile puis se déplace chez son adversaire lors de la seconde rencontre.
fr-ud-train_00075,74,17,adversaire,adversaire,1,y,L'équipe la mieux classée dispute le premier match à domicile puis se déplace chez son adversaire lors de la seconde rencontre.
fr-ud-train_00076,75,1,Louise,Louise,2,y,Louise de Bretagne a alors assuré l'éducation des quatre enfants de Gui II.
fr-ud-train_00076,75,12,enfants,enfant,1,y,Louise de Bretagne a alors assuré l'éducation des quatre enfants de Gui II.
fr-ud-train_00076,75,14,Gui,Gui,2,y,Louise de Bretagne a alors assuré l'éducation des quatre enfants de Gui II.
fr-ud-train_00078,77,1,On,on,5,y,"On en retrouve aussi un peu au Canada et aux États-Unis, comme au Nouveau-Brunswick et dans l'Est de l'Ontario, et dans le Nord de la Nouvelle-Angleterre et de New-York."
fr-ud-train_00080,79,21,gens,gens,5,y,"Les coopératives ne sont pas de gauche ou de droite, il s'agit seulement de logements gérés par les gens dont le but n'est pas de faire du profit mais d'habiter."
fr-ud-train_00083,82,10,nous,nous,1,y,"Pour ce qui est du printemps arabe, nous avons insisté avec l'UE pour soutenir dans le cadre de la nouvelle politique de voisinage européenne la réalisation d'une intégration économique avec les pays de l'Afrique du nord ""."
fr-ud-train_00083,82,20,cadre,cadre,1,n,"Pour ce qui est du printemps arabe, nous avons insisté avec l'UE pour soutenir dans le cadre de la nouvelle politique de voisinage européenne la réalisation d'une intégration économique avec les pays de l'Afrique du nord ""."
fr-ud-train_00083,82,24,politique,politique,1,n,"Pour ce qui est du printemps arabe, nous avons insisté avec l'UE pour soutenir dans le cadre de la nouvelle politique de voisinage européenne la réalisation d'une intégration économique avec les pays de l'Afrique du nord ""."
fr-ud-train_00083,82,26,voisinage,voisinage,1,n,"Pour ce qui est du printemps arabe, nous avons insisté avec l'UE pour soutenir dans le cadre de la nouvelle politique de voisinage européenne la réalisation d'une intégration économique avec les pays de l'Afrique du nord ""."
fr-ud-train_00084,83,3,barmans,barman,5,y,"Les deux barmans salariés, sans aucun sourire, passent leur temps à rincer la vaisselle sans mettre une quelconque ambiance dans ce bar où la musique domine avec force."
fr-ud-train_00086,85,21,abbé,abbé,75,y,"Selon la tradition religieuse chinoise où la généalogie prime sur l'idéologie pour la détermination de la dénomination, tout abbé qui peut faire remonter sa lignée à un maître Chan, quelle que soit la nature de ses pratiques, est en droit de se réclamer de ce courant, où dominent après 846 deux branches : Linji (临济) qui remonte à Línjì Yìxuán 临济 义 玄 (? - 869)."
fr-ud-train_00086,85,31,Chan,Chan,2,y,"Selon la tradition religieuse chinoise où la généalogie prime sur l'idéologie pour la détermination de la dénomination, tout abbé qui peut faire remonter sa lignée à un maître Chan, quelle que soit la nature de ses pratiques, est en droit de se réclamer de ce courant, où dominent après 846 deux branches : Linji (临济) qui remonte à Línjì Yìxuán 临济 义 玄 (? - 869)."
fr-ud-train_00086,85,66,Línjì,Línjì,2,y,"Selon la tradition religieuse chinoise où la généalogie prime sur l'idéologie pour la détermination de la dénomination, tout abbé qui peut faire remonter sa lignée à un maître Chan, quelle que soit la nature de ses pratiques, est en droit de se réclamer de ce courant, où dominent après 846 deux branches : Linji (临济) qui remonte à Línjì Yìxuán 临济 义 玄 (? - 869)."
fr-ud-train_00087,86,10,habitants,habitant,1,y,"Au recensement de 1991, il comptait 55 habitants, tous serbes."
fr-ud-train_00088,87,2,personnes,personne,1,y,Certaines personnes sont battues et il y a de nombreuses arrestations.
fr-ud-train_00089,88,2,Yougoslavie,Yougoslavie,4,y,"La Yougoslavie n'a pas entretenu de relations diplomatiques avec des pays comme le Portugal jusqu'en 1974, l'Espagne jusqu'en 1975 ou l'Afrique du Sud à cause de son régime d'apartheid."
fr-ud-train_00089,88,8,relations,relation,4,y,"La Yougoslavie n'a pas entretenu de relations diplomatiques avec des pays comme le Portugal jusqu'en 1974, l'Espagne jusqu'en 1975 ou l'Afrique du Sud à cause de son régime d'apartheid."
fr-ud-train_00090,89,36,plupart,plupart,4,n,APEX (acronyme de « Additive system of Photography EXposure ») est une méthode de calcul du temps d'exposition basée sur une mesure en Ev (Exposure value) adoptée par la plupart des posemètres.
fr-ud-train_00091,90,3,ils,eux,4,y,"Bien qu'ils cultivent l'art de disparaître derrière les auteurs qu'ils défendent, les éditeurs ont une histoire parfois aussi palpitante que celle des personnages de roman."
fr-ud-train_00091,90,11,auteurs,auteur,1,y,"Bien qu'ils cultivent l'art de disparaître derrière les auteurs qu'ils défendent, les éditeurs ont une histoire parfois aussi palpitante que celle des personnages de roman."
fr-ud-train_00091,90,17,éditeurs,éditeur,1,y,"Bien qu'ils cultivent l'art de disparaître derrière les auteurs qu'ils défendent, les éditeurs ont une histoire parfois aussi palpitante que celle des personnages de roman."
fr-ud-train_00091,90,28,personnages,personnage,1,y,"Bien qu'ils cultivent l'art de disparaître derrière les auteurs qu'ils défendent, les éditeurs ont une histoire parfois aussi palpitante que celle des personnages de roman."
fr-ud-train_00093,92,1,Criton,Criton,6,y,"Criton sait que Socrate est aussi fidèle que lui et il pense que si Socrate ne se sauve pas pour lui-même, peut-être se sauvera-t-il pour ses amis."
fr-ud-train_00093,92,4,Socrate,Socrate,2,y,"Criton sait que Socrate est aussi fidèle que lui et il pense que si Socrate ne se sauve pas pour lui-même, peut-être se sauvera-t-il pour ses amis."
fr-ud-train_00093,92,11,il,lui,4,y,"Criton sait que Socrate est aussi fidèle que lui et il pense que si Socrate ne se sauve pas pour lui-même, peut-être se sauvera-t-il pour ses amis."
fr-ud-train_00093,92,15,Socrate,Socrate,2,y,"Criton sait que Socrate est aussi fidèle que lui et il pense que si Socrate ne se sauve pas pour lui-même, peut-être se sauvera-t-il pour ses amis."
fr-ud-train_00093,92,29,amis,ami,1,y,"Criton sait que Socrate est aussi fidèle que lui et il pense que si Socrate ne se sauve pas pour lui-même, peut-être se sauvera-t-il pour ses amis."
fr-ud-train_00096,95,1,Khaled,Khaled,2,y,"Khaled Hadadah, secrétaire général du Parti communiste libanais, s'est dit favorable à un soulèvement arabe de solidarité avec ce réveil du Monde arabe afin de mener un seul et même combat populaire pour la cause sahraouie."
fr-ud-train_00096,95,4,secrétaire,secrétaire,1,y,"Khaled Hadadah, secrétaire général du Parti communiste libanais, s'est dit favorable à un soulèvement arabe de solidarité avec ce réveil du Monde arabe afin de mener un seul et même combat populaire pour la cause sahraouie."
fr-ud-train_00096,95,8,Parti,parti,1,y,"Khaled Hadadah, secrétaire général du Parti communiste libanais, s'est dit favorable à un soulèvement arabe de solidarité avec ce réveil du Monde arabe afin de mener un seul et même combat populaire pour la cause sahraouie."
fr-ud-train_00098,97,2,il,lui,4,y,"Mais il le résout simplement en faisant de l'apostolat ""un devoir"" du chrétien."
fr-ud-train_00098,97,17,chrétien,chrétien,1,y,"Mais il le résout simplement en faisant de l'apostolat ""un devoir"" du chrétien."
fr-ud-train_00099,98,18,responsable,responsable,1,y,"Traditionnellement, la faute délictuelle supposait, au-delà de la violation d'une norme, que le responsable ait eu conscience de la portée de ses actes."
fr-ud-train_00100,99,3,album,album,4,n,Le premier album intitulé A Nordic Poem regroupait une quinzaine de musiciens de 6 pays différents qui ont enregistré 10 chansons.
fr-ud-train_00100,99,12,musiciens,musicien,75,y,Le premier album intitulé A Nordic Poem regroupait une quinzaine de musiciens de 6 pays différents qui ont enregistré 10 chansons.
fr-ud-train_00102,101,8,personnes,personne,1,y,"Le « sciemment » laissant dubitatives plusieurs personnes, c'est ainsi qu'un sénateur démocrate a demandé à ce que Karl Rove démente officiellement être celui qui a divulgué le rôle de Valerie Plame."
fr-ud-train_00102,101,15,sénateur,sénateur,1,y,"Le « sciemment » laissant dubitatives plusieurs personnes, c'est ainsi qu'un sénateur démocrate a demandé à ce que Karl Rove démente officiellement être celui qui a divulgué le rôle de Valerie Plame."
fr-ud-train_00102,101,22,Karl,Karl,2,y,"Le « sciemment » laissant dubitatives plusieurs personnes, c'est ainsi qu'un sénateur démocrate a demandé à ce que Karl Rove démente officiellement être celui qui a divulgué le rôle de Valerie Plame."
fr-ud-train_00102,101,27,celui,celui,74,y,"Le « sciemment » laissant dubitatives plusieurs personnes, c'est ainsi qu'un sénateur démocrate a demandé à ce que Karl Rove démente officiellement être celui qui a divulgué le rôle de Valerie Plame."
fr-ud-train_00102,101,34,Valerie,Valerie,2,y,"Le « sciemment » laissant dubitatives plusieurs personnes, c'est ainsi qu'un sénateur démocrate a demandé à ce que Karl Rove démente officiellement être celui qui a divulgué le rôle de Valerie Plame."
fr-ud-train_00103,102,1,Ted,Ted,2,y,"Ted a été constamment réélu sénateur du Massachusetts au Congrès américain aux élections de 1964, 1970, 1976, 1982, 1988, 1994, 2000 et 2006 (69% des voix contre 31% à Kenneth Chase)."
fr-ud-train_00103,102,6,sénateur,sénateur,1,y,"Ted a été constamment réélu sénateur du Massachusetts au Congrès américain aux élections de 1964, 1970, 1976, 1982, 1988, 1994, 2000 et 2006 (69% des voix contre 31% à Kenneth Chase)."
fr-ud-train_00103,102,43,Kenneth,Kenneth,2,y,"Ted a été constamment réélu sénateur du Massachusetts au Congrès américain aux élections de 1964, 1970, 1976, 1982, 1988, 1994, 2000 et 2006 (69% des voix contre 31% à Kenneth Chase)."
fr-ud-train_00105,104,16,elle,lui,4,y,"Il n'est pas sûr que cela permettra de changer la réalité, même si elle peut constituer, pour un temps, une couverture à l'accentuation de la répression de ceux qui défendent le vrai changement et ne se contentent pas d'un substitut."
fr-ud-train_00106,105,6,il,lui,40,y,"Passé professionnel en 1934, il devient champion de Grèce des poids moyens et mi-lourds en 1937 ;"
fr-ud-train_00106,105,8,champion,champion,1,y,"Passé professionnel en 1934, il devient champion de Grèce des poids moyens et mi-lourds en 1937 ;"
fr-ud-train_00107,106,9,seigneurs,seigneur,1,y,"Dès 1676, et probablement auparavant, les seigneurs de La Crochais possèdent un privilège du passage de Dinard, qui leur permet d'exercer en cette qualité des droits de haute justice ainsi que de prélever des droits sur le passage des personnes comme sur le passage et la vente des boissons et des marchandises."
fr-ud-train_00107,106,15,privilège,privilège,74,n,"Dès 1676, et probablement auparavant, les seigneurs de La Crochais possèdent un privilège du passage de Dinard, qui leur permet d'exercer en cette qualité des droits de haute justice ainsi que de prélever des droits sur le passage des personnes comme sur le passage et la vente des boissons et des marchandises."
fr-ud-train_00107,106,23,leur,eux,4,y,"Dès 1676, et probablement auparavant, les seigneurs de La Crochais possèdent un privilège du passage de Dinard, qui leur permet d'exercer en cette qualité des droits de haute justice ainsi que de prélever des droits sur le passage des personnes comme sur le passage et la vente des boissons et des marchandises."
fr-ud-train_00107,106,46,personnes,personne,1,y,"Dès 1676, et probablement auparavant, les seigneurs de La Crochais possèdent un privilège du passage de Dinard, qui leur permet d'exercer en cette qualité des droits de haute justice ainsi que de prélever des droits sur le passage des personnes comme sur le passage et la vente des boissons et des marchandises."
fr-ud-train_00109,108,14,Secrétariat,secrétariat,4,y,"En 2004, la (HFR) est créée et reconnue par le Secrétariat général hellénique des Sports."
fr-ud-train_00110,109,4,je,moi,5,y,En tout cas je n'y retourne pas et ma collègue non plus !
fr-ud-train_00110,109,11,collègue,collègue,1,y,En tout cas je n'y retourne pas et ma collègue non plus !
