id_sentence_conll,index_phrase,index_token,form,lemma,score,annotation,phrase
Rhap_M2004-20,19,22,nous,nous,1,y,"le progrès va se poursuivre avec ses hésitations, avec ses limites que nous mesurons bien face aux évènements récents qui nous invitent à l'humilité."
Rhap_M2004-22,21,6,hommes,homme,1,y,"progrès des communications entre les hommes,"
Rhap_M2004-24,23,3,nombre,nombre,4,y,un grand nombre des enfants qui vont naître cette année verront l'an deux mille cent.
Rhap_M2004-24,23,5,enfants,enfant,1,y,un grand nombre des enfants qui vont naître cette année verront l'an deux mille cent.
Rhap_M2004-25,24,19,hommes,homme,1,y,"ces progrès ne prendront tout leur sens que s'ils bénéficient à l'Homme, à tous les hommes."
Rhap_M2004-27,26,1,je,moi,5,y,je sais que bien des tragédies aujourd'hui font douter de cette espérance.
Rhap_M2004-29,28,3,ordre,ordre,4,y,un nouvel ordre international s'affirme peu à peu.
Rhap_M2004-30,29,13,criminels,criminel,1,y,"demain, il ne devra plus y avoir de repos pour les criminels contre l'humanité."
Rhap_M2004-30,29,16,humanité,humanité,1,y,"demain, il ne devra plus y avoir de repos pour les criminels contre l'humanité."
Rhap_M2004-31,30,18,je,moi,1,y,"et au nom de la France, en votre nom, c'est le combat difficile que je mène chaque jour."
Rhap_M2004-33,32,1,je,moi,5,y,"je pense par exemple aux manipulations génétiques, au clonage."
Rhap_M2004-34,33,11,peuples,peuple,4,y,"de même dans le domaine de l'environnement, les peuples ne veulent plus que la course à la productivité épuise la planète."
Rhap_M2004-36,35,8,nous,nous,5,y,car il s'agit du patrimoine que nous lèguerons à nos enfants.
Rhap_M2004-36,35,12,enfants,enfant,5,y,car il s'agit du patrimoine que nous lèguerons à nos enfants.
Rhap_M2004-37,36,18,nous,nous,1,y,"même si le monde change comme il n'a jamais changé, la modernité ne doit pas nous diviser."
Rhap_M2004-38,37,5,chacun,chacun,1,y,elle doit profiter à chacun.
Rhap_M2004-39,38,1,nous,nous,5,y,nous réussirons.
Rhap_M2004-40,39,1,nous,nous,5,y,nous réussirons parce que nous avons pris des décisions qui engagent et qui garantissent notre avenir.
Rhap_M2004-40,39,5,nous,nous,1,y,nous réussirons parce que nous avons pris des décisions qui engagent et qui garantissent notre avenir.
Rhap_M2004-41,40,1,nous,nous,1,y,"nous avons choisi ensemble de faire grandir la France dans l'Europe, une Europe qui nous garantit la paix, une Europe qui nous permet de peser davantage dans le monde."
Rhap_M2004-41,40,17,nous,nous,1,y,"nous avons choisi ensemble de faire grandir la France dans l'Europe, une Europe qui nous garantit la paix, une Europe qui nous permet de peser davantage dans le monde."
Rhap_M2004-41,40,25,nous,nous,1,y,"nous avons choisi ensemble de faire grandir la France dans l'Europe, une Europe qui nous garantit la paix, une Europe qui nous permet de peser davantage dans le monde."
Rhap_M2004-42,41,1,nous,nous,1,y,"nous avons choisi aussi de prendre part à la mondialisation, d'en prendre toute notre part."
Rhap_M2004-43,42,21,hommes,homme,1,y,"mais une mondialisation maîtrisée, organisée, respectueuse de l'environnement, capable de prendre en compte les aspirations des hommes et capable de faire reculer la pauvreté."
Rhap_M2004-45,44,5,nous,nous,1,y,"mes chers compatriotes, nous avons en commun certaines valeurs, la volonté de donner à chacun sa chance pour que notre société soit plus allante, plus mobile, plus optimiste, l'exigence de solidarité, une solidarité plus responsable où chacun s'efforcerait de prendre sa part du contrat, l'attachement à la famille parce qu'elle est chaleur, entraide, sécurité, le désir d'être utile, de trouver sa place dans la société, de donner autour de soi, de se réaliser, la tolérance qui ne doit pas être renoncement à ses convictions mais respect de l'autre, l'esprit républicain et le sens de l'intérêt général qui impose que l'État conserve toute sa place pour dire le droit, le faire respecter avec autorité, avec justice."
Rhap_M2004-45,44,17,chacun,chacun,1,y,"mes chers compatriotes, nous avons en commun certaines valeurs, la volonté de donner à chacun sa chance pour que notre société soit plus allante, plus mobile, plus optimiste, l'exigence de solidarité, une solidarité plus responsable où chacun s'efforcerait de prendre sa part du contrat, l'attachement à la famille parce qu'elle est chaleur, entraide, sécurité, le désir d'être utile, de trouver sa place dans la société, de donner autour de soi, de se réaliser, la tolérance qui ne doit pas être renoncement à ses convictions mais respect de l'autre, l'esprit républicain et le sens de l'intérêt général qui impose que l'État conserve toute sa place pour dire le droit, le faire respecter avec autorité, avec justice."
Rhap_M2004-45,44,44,chacun,chacun,5,y,"mes chers compatriotes, nous avons en commun certaines valeurs, la volonté de donner à chacun sa chance pour que notre société soit plus allante, plus mobile, plus optimiste, l'exigence de solidarité, une solidarité plus responsable où chacun s'efforcerait de prendre sa part du contrat, l'attachement à la famille parce qu'elle est chaleur, entraide, sécurité, le désir d'être utile, de trouver sa place dans la société, de donner autour de soi, de se réaliser, la tolérance qui ne doit pas être renoncement à ses convictions mais respect de l'autre, l'esprit républicain et le sens de l'intérêt général qui impose que l'État conserve toute sa place pour dire le droit, le faire respecter avec autorité, avec justice."
Rhap_M2004-45,44,58,famille,famille,1,y,"mes chers compatriotes, nous avons en commun certaines valeurs, la volonté de donner à chacun sa chance pour que notre société soit plus allante, plus mobile, plus optimiste, l'exigence de solidarité, une solidarité plus responsable où chacun s'efforcerait de prendre sa part du contrat, l'attachement à la famille parce qu'elle est chaleur, entraide, sécurité, le désir d'être utile, de trouver sa place dans la société, de donner autour de soi, de se réaliser, la tolérance qui ne doit pas être renoncement à ses convictions mais respect de l'autre, l'esprit républicain et le sens de l'intérêt général qui impose que l'État conserve toute sa place pour dire le droit, le faire respecter avec autorité, avec justice."
Rhap_M2004-45,44,108,autre,autre,1,y,"mes chers compatriotes, nous avons en commun certaines valeurs, la volonté de donner à chacun sa chance pour que notre société soit plus allante, plus mobile, plus optimiste, l'exigence de solidarité, une solidarité plus responsable où chacun s'efforcerait de prendre sa part du contrat, l'attachement à la famille parce qu'elle est chaleur, entraide, sécurité, le désir d'être utile, de trouver sa place dans la société, de donner autour de soi, de se réaliser, la tolérance qui ne doit pas être renoncement à ses convictions mais respect de l'autre, l'esprit républicain et le sens de l'intérêt général qui impose que l'État conserve toute sa place pour dire le droit, le faire respecter avec autorité, avec justice."
Rhap_M2004-45,44,115,sens,sens,70,y,"mes chers compatriotes, nous avons en commun certaines valeurs, la volonté de donner à chacun sa chance pour que notre société soit plus allante, plus mobile, plus optimiste, l'exigence de solidarité, une solidarité plus responsable où chacun s'efforcerait de prendre sa part du contrat, l'attachement à la famille parce qu'elle est chaleur, entraide, sécurité, le désir d'être utile, de trouver sa place dans la société, de donner autour de soi, de se réaliser, la tolérance qui ne doit pas être renoncement à ses convictions mais respect de l'autre, l'esprit républicain et le sens de l'intérêt général qui impose que l'État conserve toute sa place pour dire le droit, le faire respecter avec autorité, avec justice."
Rhap_M2004-48,47,6,nous,nous,1,y,"en les faisant vivre, nous serons plus forts pour aborder les temps qui viennent."
Rhap_M2004-48,47,13,temps,temps,4,y,"en les faisant vivre, nous serons plus forts pour aborder les temps qui viennent."
Rhap_M2004-51,50,9,elle,lui,4,y,"en étant fidèle à son génie propre, elle saura conjuguer le changement et la cohésion sociale, l'esprit d'initiative et la sécurité, la modernité et le bien vivre ensemble."
Rhap_M2004-52,51,5,je,moi,5,y,"mes chers compatriotes, je mesure l'honneur et la responsabilité qui m'échoient de m'adresser à vous ce soir alors que notre nation franchit le cap du siècle."
Rhap_M2004-52,51,13,m',moi,1,y,"mes chers compatriotes, je mesure l'honneur et la responsabilité qui m'échoient de m'adresser à vous ce soir alors que notre nation franchit le cap du siècle."
Rhap_M2004-52,51,16,m',moi,1,y,"mes chers compatriotes, je mesure l'honneur et la responsabilité qui m'échoient de m'adresser à vous ce soir alors que notre nation franchit le cap du siècle."
Rhap_M2004-52,51,19,vous,vous,1,y,"mes chers compatriotes, je mesure l'honneur et la responsabilité qui m'échoient de m'adresser à vous ce soir alors que notre nation franchit le cap du siècle."
Rhap_M2004-52,51,25,nation,nation,4,y,"mes chers compatriotes, je mesure l'honneur et la responsabilité qui m'échoient de m'adresser à vous ce soir alors que notre nation franchit le cap du siècle."
Rhap_M2004-54,53,1,riche,riche,1,y,"riche de fièvre, de passion, d'enthousiasme, elle continue comme hier à ouvrir et à défricher les chemins du monde."
Rhap_M2004-56,55,12,nous,nous,5,y,"plus fraternel, plus volontaire, il aura les couleurs que nous lui donnerons."
Rhap_M2004-57,56,6,nous,nous,1,y,"la France sera ce que nous voudrons qu'elle soit, une nation unie, vivante, solidaire, ouverte qui n'accepte aucune fatalité."
Rhap_M2004-57,56,13,nation,nation,70,y,"la France sera ce que nous voudrons qu'elle soit, une nation unie, vivante, solidaire, ouverte qui n'accepte aucune fatalité."
Rhap_M2004-58,57,15,nous,nous,1,y,"car dans un monde où rien n'est figé, l'avenir dépend de nous."
Rhap_M2004-60,59,2,chacune,chacun,1,y,"à chacune et à chacun d'entre vous, Françaises et Français de métropole, d'outre-mer, de l'étranger, je souhaite très chaleureusement une bonne et une heureuse année deux mille."
Rhap_M2004-60,59,5,chacun,chacun,1,y,"à chacune et à chacun d'entre vous, Françaises et Français de métropole, d'outre-mer, de l'étranger, je souhaite très chaleureusement une bonne et une heureuse année deux mille."
Rhap_M2004-60,59,8,vous,vous,1,y,"à chacune et à chacun d'entre vous, Françaises et Français de métropole, d'outre-mer, de l'étranger, je souhaite très chaleureusement une bonne et une heureuse année deux mille."
Rhap_M2004-60,59,22,étranger,étranger,1,y,"à chacune et à chacun d'entre vous, Françaises et Français de métropole, d'outre-mer, de l'étranger, je souhaite très chaleureusement une bonne et une heureuse année deux mille."
Rhap_M2004-60,59,24,je,moi,1,y,"à chacune et à chacun d'entre vous, Françaises et Français de métropole, d'outre-mer, de l'étranger, je souhaite très chaleureusement une bonne et une heureuse année deux mille."
