id_sentence_conll,index_phrase,index_token,form,lemma,score,annotation,phrase
Rhap_M2003-23,23,1,je,moi,5,y,je le veux.
Rhap_M2003-24,24,5,-on,on,1,y,"sois purifié, entend-on dans l'évangile."
Rhap_M2003-25,25,5,je,moi,1,y,"ou encore fillette, je te le dis lève-toi."
Rhap_M2003-25,25,6,te,toi,1,y,"ou encore fillette, je te le dis lève-toi."
Rhap_M2003-25,25,10,-toi,toi,1,y,"ou encore fillette, je te le dis lève-toi."
Rhap_M2003-26,26,3,moi,moi,1,y,"ou encore moi, moi, je te l'ordonne."
Rhap_M2003-26,26,5,moi,moi,1,y,"ou encore moi, moi, je te l'ordonne."
Rhap_M2003-26,26,7,je,moi,5,y,"ou encore moi, moi, je te l'ordonne."
Rhap_M2003-26,26,8,te,toi,5,y,"ou encore moi, moi, je te l'ordonne."
Rhap_M2003-27,27,9,Jésus,Jésus,6,y,c'est désormais en son propre nom que Jésus chasse les démons.
Rhap_M2003-30,30,13,nous,nous,1,y,"mais, voilà, le mal est toujours présent au milieu de nous."
Rhap_M2003-31,31,5,Jésus,Jésus,2,y,"depuis le temps de Jésus, il y a le mal, dans l'humanité, le mal moral, celui que l'on fait en faisant du mal aux autres, le mal physique quand surviennent aussi des catastrophes naturelles."
Rhap_M2003-31,31,15,humanité,humanité,1,y,"depuis le temps de Jésus, il y a le mal, dans l'humanité, le mal moral, celui que l'on fait en faisant du mal aux autres, le mal physique quand surviennent aussi des catastrophes naturelles."
Rhap_M2003-31,31,23,l'on,on,1,y,"depuis le temps de Jésus, il y a le mal, dans l'humanité, le mal moral, celui que l'on fait en faisant du mal aux autres, le mal physique quand surviennent aussi des catastrophes naturelles."
Rhap_M2003-31,31,30,autres,autre,1,y,"depuis le temps de Jésus, il y a le mal, dans l'humanité, le mal moral, celui que l'on fait en faisant du mal aux autres, le mal physique quand surviennent aussi des catastrophes naturelles."
Rhap_M2003-31,31,39,catastrophes,catastrophe,4,y,"depuis le temps de Jésus, il y a le mal, dans l'humanité, le mal moral, celui que l'on fait en faisant du mal aux autres, le mal physique quand surviennent aussi des catastrophes naturelles."
Rhap_M2003-32,32,5,Job,Job,2,y,"et le cri de Job, que nous avons entendu dans la première lecture, retentit à nos oreilles."
Rhap_M2003-32,32,8,nous,nous,5,y,"et le cri de Job, que nous avons entendu dans la première lecture, retentit à nos oreilles."
Rhap_M2003-33,33,4,Job,Job,2,y,"vraiment, dit Job, la vie de l'homme sur terre est une corvée."
Rhap_M2003-33,33,10,homme,homme,1,y,"vraiment, dit Job, la vie de l'homme sur terre est une corvée."
Rhap_M2003-35,35,3,esclave,esclave,71,y,"comme l'esclave qui désire un peu d'ombre, comme le manœuvre qui attend sa paye depuis des mois, dit Job, je n'y ai rien gagné, sinon que du néant."
Rhap_M2003-35,35,23,Job,Job,2,y,"comme l'esclave qui désire un peu d'ombre, comme le manœuvre qui attend sa paye depuis des mois, dit Job, je n'y ai rien gagné, sinon que du néant."
Rhap_M2003-35,35,25,je,moi,5,y,"comme l'esclave qui désire un peu d'ombre, comme le manœuvre qui attend sa paye depuis des mois, dit Job, je n'y ai rien gagné, sinon que du néant."
Rhap_M2003-35,35,29,rien,rien,4,y,"comme l'esclave qui désire un peu d'ombre, comme le manœuvre qui attend sa paye depuis des mois, dit Job, je n'y ai rien gagné, sinon que du néant."
Rhap_M2003-35,35,35,néant,néant,10,y,"comme l'esclave qui désire un peu d'ombre, comme le manœuvre qui attend sa paye depuis des mois, dit Job, je n'y ai rien gagné, sinon que du néant."
Rhap_M2003-36,36,1,je,moi,1,y,je ne compte que des nuits de souffrance…
Rhap_M2003-37,37,8,humanité,humanité,1,y,que de nuits de souffrance dans notre humanité.
Rhap_M2003-38,38,10,s',soi,4,y,"et beaucoup, il faut l'avouer, beaucoup s'éloignent de la foi à cause de ce mal, à cause de cette souffrance sans répit."
Rhap_M2003-39,39,12,Jean,Jean,2,y,"aussi à l'approche de la journée des malades voulue par Jean-Paul deux, le onze février, en la fête de Notre-Dame de Lourdes, en ce jour de la pastorale de la santé, la puissance de guérison de Jésus, le don de la vie qu'il communique interroge vraiment, vraiment la responsabilité de l'Église, c'est-à-dire la responsabilité de chacun d'entre nous."
Rhap_M2003-39,39,13,Paul,Paul,2,y,"aussi à l'approche de la journée des malades voulue par Jean-Paul deux, le onze février, en la fête de Notre-Dame de Lourdes, en ce jour de la pastorale de la santé, la puissance de guérison de Jésus, le don de la vie qu'il communique interroge vraiment, vraiment la responsabilité de l'Église, c'est-à-dire la responsabilité de chacun d'entre nous."
Rhap_M2003-39,39,44,Jésus,Jésus,2,y,"aussi à l'approche de la journée des malades voulue par Jean-Paul deux, le onze février, en la fête de Notre-Dame de Lourdes, en ce jour de la pastorale de la santé, la puissance de guérison de Jésus, le don de la vie qu'il communique interroge vraiment, vraiment la responsabilité de l'Église, c'est-à-dire la responsabilité de chacun d'entre nous."
Rhap_M2003-39,39,68,chacun,chacun,1,y,"aussi à l'approche de la journée des malades voulue par Jean-Paul deux, le onze février, en la fête de Notre-Dame de Lourdes, en ce jour de la pastorale de la santé, la puissance de guérison de Jésus, le don de la vie qu'il communique interroge vraiment, vraiment la responsabilité de l'Église, c'est-à-dire la responsabilité de chacun d'entre nous."
Rhap_M2003-39,39,71,nous,nous,1,y,"aussi à l'approche de la journée des malades voulue par Jean-Paul deux, le onze février, en la fête de Notre-Dame de Lourdes, en ce jour de la pastorale de la santé, la puissance de guérison de Jésus, le don de la vie qu'il communique interroge vraiment, vraiment la responsabilité de l'Église, c'est-à-dire la responsabilité de chacun d'entre nous."
Rhap_M2003-40,40,6,chrétiens,chrétien,1,y,"pour que la parole des chrétiens soit entendue, comme la parole du Christ qui donne la vie, pour que notre parole soit entendue, pour qu'elle soit comprise, ne faut-il pas, comme pour Jésus, que, d'abord, nous agissions ?"
Rhap_M2003-40,40,14,Christ,Christ,2,y,"pour que la parole des chrétiens soit entendue, comme la parole du Christ qui donne la vie, pour que notre parole soit entendue, pour qu'elle soit comprise, ne faut-il pas, comme pour Jésus, que, d'abord, nous agissions ?"
Rhap_M2003-40,40,40,Jésus,Jésus,2,y,"pour que la parole des chrétiens soit entendue, comme la parole du Christ qui donne la vie, pour que notre parole soit entendue, pour qu'elle soit comprise, ne faut-il pas, comme pour Jésus, que, d'abord, nous agissions ?"
Rhap_M2003-40,40,47,nous,nous,5,y,"pour que la parole des chrétiens soit entendue, comme la parole du Christ qui donne la vie, pour que notre parole soit entendue, pour qu'elle soit comprise, ne faut-il pas, comme pour Jésus, que, d'abord, nous agissions ?"
