id_sentence_conll,index_phrase,index_token,form,lemma,score,annotation,phrase
Rhap_M1003-21,18,17,on,on,5,y,"parce qu'on remarque, euh, ass~, euh, de façon, euh, on remarque bien que le salaire n'est ni en adéquation avec le nombre d'années, euh, avec le nombre d'études suivies, ni avec le travail à fournir, personnel que l'on fournit."
Rhap_M1003-21,18,52,l'on,on,1,y,"parce qu'on remarque, euh, ass~, euh, de façon, euh, on remarque bien que le salaire n'est ni en adéquation avec le nombre d'années, euh, avec le nombre d'études suivies, ni avec le travail à fournir, personnel que l'on fournit."
Rhap_M1003-22,19,7,j',moi,5,y,"euh, d'autre part, j'ai pu relever en faisant tous ces tests au cours de, donc, euh, de, du semestre dans cette matière mais également grâce à mon dossier, à, à la, à l'élaboration de mon projet que, euh, je, on pouvait, enfin je pouvais noter certains, euh, atouts indispensables, euh, dans ce métier."
Rhap_M1003-22,19,53,je,moi,1,y,"euh, d'autre part, j'ai pu relever en faisant tous ces tests au cours de, donc, euh, de, du semestre dans cette matière mais également grâce à mon dossier, à, à la, à l'élaboration de mon projet que, euh, je, on pouvait, enfin je pouvais noter certains, euh, atouts indispensables, euh, dans ce métier."
Rhap_M1003-22,19,55,on,on,1,y,"euh, d'autre part, j'ai pu relever en faisant tous ces tests au cours de, donc, euh, de, du semestre dans cette matière mais également grâce à mon dossier, à, à la, à l'élaboration de mon projet que, euh, je, on pouvait, enfin je pouvais noter certains, euh, atouts indispensables, euh, dans ce métier."
Rhap_M1003-22,19,59,je,moi,5,y,"euh, d'autre part, j'ai pu relever en faisant tous ces tests au cours de, donc, euh, de, du semestre dans cette matière mais également grâce à mon dossier, à, à la, à l'élaboration de mon projet que, euh, je, on pouvait, enfin je pouvais noter certains, euh, atouts indispensables, euh, dans ce métier."
Rhap_M1003-23,20,10,je,moi,1,y,"à savoir, euh, donc, euh, je suis dynamique, consciencieuse, euh, persévérante, objective et juste."
Rhap_M1003-24,21,1,j',moi,5,y,j'aime énormément m'adresser face à un auditoire.
Rhap_M1003-24,21,4,m',moi,1,y,j'aime énormément m'adresser face à un auditoire.
Rhap_M1003-24,21,9,auditoire,auditoire,1,y,j'aime énormément m'adresser face à un auditoire.
Rhap_M1003-25,22,6,je,moi,1,y,"et, euh, et je, j~, j'ai un, j~, enfin j'ai le, le sentiment de m'accomplir en formant et en aidant les autres, euh."
Rhap_M1003-25,22,10,j',moi,1,y,"et, euh, et je, j~, j'ai un, j~, enfin j'ai le, le sentiment de m'accomplir en formant et en aidant les autres, euh."
Rhap_M1003-25,22,17,j',moi,1,y,"et, euh, et je, j~, j'ai un, j~, enfin j'ai le, le sentiment de m'accomplir en formant et en aidant les autres, euh."
Rhap_M1003-25,22,24,m',moi,1,y,"et, euh, et je, j~, j'ai un, j~, enfin j'ai le, le sentiment de m'accomplir en formant et en aidant les autres, euh."
Rhap_M1003-25,22,32,autres,autre,5,y,"et, euh, et je, j~, j'ai un, j~, enfin j'ai le, le sentiment de m'accomplir en formant et en aidant les autres, euh."
Rhap_M1003-26,23,4,on,on,1,y,"et donc, on note j'ai le souci également de bien faire, donc, on peut noter, donc, euh, par rapport à mon profil, que je mêle, euh, le côté conventionnel avec ce souci de bien faire, euh, le fait d'être consciencieuse et également le côté social avec ce besoin permanent d'échanger avec autrui."
Rhap_M1003-26,23,7,j',moi,1,y,"et donc, on note j'ai le souci également de bien faire, donc, on peut noter, donc, euh, par rapport à mon profil, que je mêle, euh, le côté conventionnel avec ce souci de bien faire, euh, le fait d'être consciencieuse et également le côté social avec ce besoin permanent d'échanger avec autrui."
Rhap_M1003-26,23,18,on,on,5,y,"et donc, on note j'ai le souci également de bien faire, donc, on peut noter, donc, euh, par rapport à mon profil, que je mêle, euh, le côté conventionnel avec ce souci de bien faire, euh, le fait d'être consciencieuse et également le côté social avec ce besoin permanent d'échanger avec autrui."
Rhap_M1003-26,23,33,je,moi,5,y,"et donc, on note j'ai le souci également de bien faire, donc, on peut noter, donc, euh, par rapport à mon profil, que je mêle, euh, le côté conventionnel avec ce souci de bien faire, euh, le fait d'être consciencieuse et également le côté social avec ce besoin permanent d'échanger avec autrui."
Rhap_M1003-29,25,2,on,on,5,y,puisque on peut après passer le concours de l'agreg pour enseigner à l'université.
Rhap_M1003-30,26,11,se,soi,4,y,"euh, d'autre part, il ne faut pas se mentir."
Rhap_M1003-32,28,18,famille,famille,1,y,"ce qui permet, euh, d'avoir une vie privée agréable et de construire également une famille."
Rhap_M1003-35,31,11,on,on,1,y,"et, euh, c'est vrai que même si on a un programme à suivre, donc, les programmes sont établis, euh, on, on jouit d'une certaine liberté en, en cours."
Rhap_M1003-35,31,27,on,on,5,y,"et, euh, c'est vrai que même si on a un programme à suivre, donc, les programmes sont établis, euh, on, on jouit d'une certaine liberté en, en cours."
Rhap_M1003-35,31,29,on,on,1,y,"et, euh, c'est vrai que même si on a un programme à suivre, donc, les programmes sont établis, euh, on, on jouit d'une certaine liberté en, en cours."
Rhap_M1003-37,33,3,professeur,professeur,1,y,puisque un professeur certifié va commencer à mille quatre cents euros par mois et finira aux alentours de trois mille euros.
Rhap_M1003-38,34,10,élèves,élève,1,y,"mh, d'autre part, le comportement des élèves semble au fil des années se dégrader également."
Rhap_M1003-40,36,8,professeur,professeur,1,y,"euh, moins de respect pour le professeur."
Rhap_M1003-44,40,7,j',moi,1,y,"euh, d'autant plus que j'ai~, j'aimerais enseigner donc, euh, mh, en Corse, donc l'endroit où je suis née, euh."
Rhap_M1003-44,40,10,j',moi,5,y,"euh, d'autant plus que j'ai~, j'aimerais enseigner donc, euh, mh, en Corse, donc l'endroit où je suis née, euh."
Rhap_M1003-44,40,26,je,moi,1,y,"euh, d'autant plus que j'ai~, j'aimerais enseigner donc, euh, mh, en Corse, donc l'endroit où je suis née, euh."
Rhap_M1003-47,43,11,on,on,1,y,"euh, et, euh, c'est vrai qu'on est souvent éloigné de son domicile."
Rhap_M1003-48,44,3,professeure,professeur,5,y,"puisque ma professeure d'italien, par exemple, de l'année dernière, euh, mettait une heure et demie avant d'arriver, donc, à son lycée."
Rhap_M1003-49,45,3,mère,mère,71,y,"et ma mère qui est également prof est à trois quarts d'heure de, de son lycée également."
Rhap_M1003-49,45,7,prof,prof,1,y,"et ma mère qui est également prof est à trois quarts d'heure de, de son lycée également."
